image,caption
./coco_dataset/train2017/000000425226.jpg,A man wearing an apron peering into the bottom of an open fridge
./coco_dataset/train2017/000000564127.jpg,A white toilet with a black seat on top of a tiled floor.
./coco_dataset/train2017/000000438774.jpg,People with drinks standing around a kitchen island.
./coco_dataset/train2017/000000349184.jpg,A woman sitting on top of a wooden bench near a park.
./coco_dataset/train2017/000000287714.jpg,a bathroom vanity with a lot of bottles on it.
./coco_dataset/train2017/000000067534.jpg,A man wearing a collar shirt with a blue tie
./coco_dataset/train2017/000000327605.jpg,A women who is standing in the snow on skis.
./coco_dataset/train2017/000000520871.jpg,A pizza on a plate on a table with wine.
./coco_dataset/train2017/000000113051.jpg,A motorboat docked on a pier under a tunnel.
./coco_dataset/train2017/000000226592.jpg,A bedroom done in animal prints with red and black pillows.
./coco_dataset/train2017/000000226984.jpg,A kitchen filled with appliances and wooden cabinets.
./coco_dataset/train2017/000000561958.jpg,A crowd of people wearing winter cloths are outside in the snow as some people carry snowboards.
./coco_dataset/train2017/000000383838.jpg,A woman holding a Nintendo Wii game controller near a man.
./coco_dataset/train2017/000000433192.jpg,A laptop that is sitting on a bed.
./coco_dataset/train2017/000000055950.jpg,A man at the net makes a forehand volley in a tennis match.
./coco_dataset/train2017/000000283268.jpg,A child plays with a toy picnic set including a plastic hotdog.
./coco_dataset/train2017/000000577182.jpg,A small bird sitting on the back of a wooden bench.
./coco_dataset/train2017/000000441468.jpg,A red fire hydrant is on a crosswalk intersection.
./coco_dataset/train2017/000000407524.jpg,"A plate holds a good size portion of a cooked, mixed dish that includes broccoli and pasta. "
./coco_dataset/train2017/000000087244.jpg,"A black and white photo of a fire hydrant, near a building."
./coco_dataset/train2017/000000191013.jpg,A huge clock in a city center stating the time of 5:54pm.
./coco_dataset/train2017/000000580294.jpg,A lady is preparing pancakes in a charming white kitchen.
./coco_dataset/train2017/000000148662.jpg,A young bearded man holding a partially eaten hot dog.
./coco_dataset/train2017/000000471023.jpg,a vehicle is flying past a group of people
./coco_dataset/train2017/000000101068.jpg,a man is swinging a baseball bat outside
./coco_dataset/train2017/000000300842.jpg,A skateboard that has its wheels on the floor.
./coco_dataset/train2017/000000474039.jpg,A baby sitting in the middle of a bunch of teddy bears.
./coco_dataset/train2017/000000280918.jpg,Two women are taking a turkey out of the oven.
./coco_dataset/train2017/000000252332.jpg,A close up of a Stop sign near woods. 
./coco_dataset/train2017/000000493772.jpg,a person with a black umbrella standing in the middle of the road
./coco_dataset/train2017/000000163258.jpg,"White bathroom showing toilet, shower, sink and mirror."
./coco_dataset/train2017/000000019786.jpg,Group of people sending around photography equipment and a living room. 
./coco_dataset/train2017/000000412531.jpg,A parking meter in front of a fence and parking lot.
./coco_dataset/train2017/000000179265.jpg,A bright yellow bus stops to take on passengers.
./coco_dataset/train2017/000000552842.jpg,A baseball pitcher throws a baseball from a pitcher's mound.
./coco_dataset/train2017/000000460927.jpg,A big furry bear standing in the middle of a field
./coco_dataset/train2017/000000324715.jpg,A white Macintosh next to duct tape and red scissors.
./coco_dataset/train2017/000000221693.jpg,A black dog running with a red round frisbee.
./coco_dataset/train2017/000000173004.jpg,pizza with olives on black plate setting on table
./coco_dataset/train2017/000000082821.jpg,A group of boats sitting next to a dock near a boat house.
./coco_dataset/train2017/000000185409.jpg,The many zebra are running in different directions.
./coco_dataset/train2017/000000006471.jpg,A baseball player holds his bat and waits for the pitch. 
./coco_dataset/train2017/000000482735.jpg,A male surfer on a white board riding a wave.
./coco_dataset/train2017/000000532575.jpg,a close up of a dog on a boat 
./coco_dataset/train2017/000000415238.jpg,A painting that shows a vase with flowers and a table.
./coco_dataset/train2017/000000012639.jpg,A boy preparing to swing a baseball bat with parents looking on.
./coco_dataset/train2017/000000133567.jpg,A train is passing by while an onlooker is standing next to track.
./coco_dataset/train2017/000000023230.jpg,A gaggle of geese swim in a body of water. 
./coco_dataset/train2017/000000140420.jpg,A motorcycle is parked on a tree lined dirt road.
./coco_dataset/train2017/000000215245.jpg,A large group of zebra standing in the grass.
./coco_dataset/train2017/000000555972.jpg,A wooden vase with flowers on a table.
./coco_dataset/train2017/000000018380.jpg,a family sitting around a long table filled with a lot of food 
./coco_dataset/train2017/000000365098.jpg,The edge of a boat sitting in a body of water.
./coco_dataset/train2017/000000376284.jpg,Cars are parked on the street next to an old fire hydrant.
./coco_dataset/train2017/000000146831.jpg,A person is riding a skateboard on a curved ramp.
./coco_dataset/train2017/000000337498.jpg,A sliced of pizza is served on a white plate.
./coco_dataset/train2017/000000065455.jpg,A large group of people holding their arms out to feed giraffes.
./coco_dataset/train2017/000000271997.jpg,A young man wearing a suit and neck tie.
./coco_dataset/train2017/000000200152.jpg,A street sign on a street corner outside of a building.
./coco_dataset/train2017/000000426372.jpg,A truck is shown with another car in the back of it.
./coco_dataset/train2017/000000340272.jpg,Several sheep that are grazing near a body of water.
./coco_dataset/train2017/000000578545.jpg,A pregnant woman laying in bed reading a book.
./coco_dataset/train2017/000000461751.jpg,A man sitting on a motorcycle smoking a cigarette.
./coco_dataset/train2017/000000251065.jpg,A toilet bowl with a black toilet seat cover
./coco_dataset/train2017/000000227478.jpg,two people sitting on a bench near trees
./coco_dataset/train2017/000000260105.jpg,A white plate topped with eggs and potatoes 
./coco_dataset/train2017/000000168458.jpg,A vase with purple iris's sitting next to a ceramic pitcher.
./coco_dataset/train2017/000000004795.jpg,A cat is sitting and watching a computer screen.
./coco_dataset/train2017/000000084664.jpg,"Dinner plate with potatoes, meat, an egg, and a chocolate-dipped strawberry."
./coco_dataset/train2017/000000369323.jpg,A girl in a tennis outfit getting ready to swing a tennis raquet on a tennis court.
./coco_dataset/train2017/000000439623.jpg,A white fire hydrant stand on a side walk.
./coco_dataset/train2017/000000319100.jpg,A woman and a man sitting on a couch next to each other.
./coco_dataset/train2017/000000553339.jpg,"A road that has signs, trees, and telephone poles near it."
./coco_dataset/train2017/000000022479.jpg,The skateboarder wears headphones while jumping to grab his board.
./coco_dataset/train2017/000000559707.jpg,"A white plate with noodles, chicken and broccoli."
./coco_dataset/train2017/000000122046.jpg,"a young Asian woman model sitting on a folding chair in a sleeveless dress, high heels and holding an umbrella"
./coco_dataset/train2017/000000253742.jpg,A woman standing next to a herd of animals.
./coco_dataset/train2017/000000206025.jpg,a man in a tie stand in front of a tree 
./coco_dataset/train2017/000000361919.jpg,A bunch of people skiing at a lodge right in the mountains.
./coco_dataset/train2017/000000019402.jpg,Young woman wearing winter clothing alongside friend preparing to eat slice of pizza.
./coco_dataset/train2017/000000341828.jpg,A man holds phone up to his ear while eating.
./coco_dataset/train2017/000000338901.jpg,A dog sitting on a couch with several blankets.
./coco_dataset/train2017/000000135670.jpg,A bike behind a rail for safety on a train ride.
./coco_dataset/train2017/000000222735.jpg,A remote control on a table with the TV in the background.
./coco_dataset/train2017/000000544565.jpg,A with plate with a chocolate pastry and whip cream. 
./coco_dataset/train2017/000000248752.jpg,A baseball player is getting ready for a pitch.
./coco_dataset/train2017/000000542776.jpg,a small bird sits on top of a book page 
./coco_dataset/train2017/000000496854.jpg,Bride and groom walking under an umbrella held by a woman.
./coco_dataset/train2017/000000474164.jpg,a little dog sitting on the roof of a club cab truck
./coco_dataset/train2017/000000100723.jpg,Crown marching in one direction in a lightly attended protest.
./coco_dataset/train2017/000000499622.jpg,A police officer riding a bike in the street.
./coco_dataset/train2017/000000227511.jpg,There are plenty of cars parked on the side of the street. 
./coco_dataset/train2017/000000520832.jpg,A person walking down a street in front of a building.
./coco_dataset/train2017/000000196141.jpg,A baseball player taking a swing at the ball
./coco_dataset/train2017/000000465822.jpg,a lady operating a video camera in a computer class
./coco_dataset/train2017/000000311295.jpg,The group of zebras are in the field. 
./coco_dataset/train2017/000000400044.jpg,an image of a man on skis' doing tricks
./coco_dataset/train2017/000000202001.jpg,A young woman reading a text message that appears in the air next to her.
./coco_dataset/train2017/000000500478.jpg,A baseball player pitching a ball on top of a field.
./coco_dataset/train2017/000000322574.jpg,A sandwich sitting on top of a pile of fries.
./coco_dataset/train2017/000000158945.jpg,An elephant with a chair on top of it and a man standing on a balcony. 
./coco_dataset/train2017/000000212453.jpg,A patterned wallpaper is on the walls of a bathroom
./coco_dataset/train2017/000000469246.jpg,A commuter train stops at a train station for passengers.
./coco_dataset/train2017/000000068933.jpg,Three zebras are standing in a row grazing on hay.
./coco_dataset/train2017/000000157807.jpg,a cat that is standing on a toilet and next to a sink
./coco_dataset/train2017/000000383384.jpg,"A batter, catcher and umpire in a baseball game with man recording."
./coco_dataset/train2017/000000221291.jpg,A BOY IS OUT ON THE PARK FLYING A KITE
./coco_dataset/train2017/000000289586.jpg,Giraffe trying to reach some leafs on a tree.
./coco_dataset/train2017/000000305317.jpg,Several people are flying kites in an open field of grass.
./coco_dataset/train2017/000000292330.jpg,a full size dog is smelling a bat on a ballfield.
./coco_dataset/train2017/000000251824.jpg,A person is opening a plastic package with their hands.
./coco_dataset/train2017/000000226111.jpg,"A street sign prohibiting bicycles, skates, and skateboards."
./coco_dataset/train2017/000000308476.jpg,Polar bear licking rock near ball and fence.
./coco_dataset/train2017/000000025593.jpg,A Chinese sign with an image of a parent and child and a bicycle.
./coco_dataset/train2017/000000227898.jpg,An open carriage with people in it being drawn by a horse.
./coco_dataset/train2017/000000523807.jpg,A person prepares a hot dog with mustard and ketchup.
./coco_dataset/train2017/000000571264.jpg,a man is standing next to a motorcycle outside
./coco_dataset/train2017/000000482477.jpg,A bird perched on top of a tree branch with large wings.l
./coco_dataset/train2017/000000164969.jpg,A pizza cut into six slices with three different toppings.
./coco_dataset/train2017/000000435205.jpg,A hand that is holding a stuffed animal and a pencil.
./coco_dataset/train2017/000000416451.jpg,A man standing on a stair stepper holding a Wii controller.
./coco_dataset/train2017/000000097337.jpg,A TV sitting in a living room on top of a TV stand.
./coco_dataset/train2017/000000491725.jpg,Picture of docked boats while sun is setting in distance
./coco_dataset/train2017/000000097988.jpg,A man standing underneath a marathon sign in the grass
./coco_dataset/train2017/000000350054.jpg,Cat sitting on cabinet in front of large screen television.
./coco_dataset/train2017/000000159399.jpg,A woman with backpack flying a kite in grassy field.
./coco_dataset/train2017/000000182417.jpg,This is a picture of an extremely fancy desert.
./coco_dataset/train2017/000000093154.jpg,a wet city street with cars on it
./coco_dataset/train2017/000000182021.jpg,a baseball player standing on a field holding a bat
./coco_dataset/train2017/000000189820.jpg,a room with some office products in it
./coco_dataset/train2017/000000546626.jpg,"An apple, a phone, and a cup sitting on a table. "
./coco_dataset/train2017/000000057232.jpg,A picture of some toys and a box.
./coco_dataset/train2017/000000395180.jpg,A cyclist pauses near the water to observe a canoe.
./coco_dataset/train2017/000000189451.jpg,A mostly eaten chocolate cake with one slice left. 
./coco_dataset/train2017/000000350405.jpg,A snowboarder sailing down a snowy hillside on a mountain.
./coco_dataset/train2017/000000129135.jpg,A bench sit in front of a blue and yellow train.
./coco_dataset/train2017/000000026926.jpg,A red fire hydrant with a face drawn on it's side.
./coco_dataset/train2017/000000347335.jpg,A large white plate of food on a table.
./coco_dataset/train2017/000000570756.jpg,A group of people flying kites at the beach
./coco_dataset/train2017/000000447342.jpg,"Several vehicles providing ground transportation are shown in the photo: streetcar, tourbus, classic car and family cars"
./coco_dataset/train2017/000000343466.jpg,A white stove top oven sitting next to a window.
./coco_dataset/train2017/000000304365.jpg,A blue and yellow train is parked on the tracks.
./coco_dataset/train2017/000000512985.jpg,A man walking across a beach holding a white surfboard.
./coco_dataset/train2017/000000351559.jpg,A green stop light with a tall building lighted up in the background at night.
./coco_dataset/train2017/000000082688.jpg,Some people are enjoying themselves playing game. 
./coco_dataset/train2017/000000348216.jpg,Your guess is as good as mine as to what these objects are.
./coco_dataset/train2017/000000530975.jpg,A chili cheese dog on a plate with a bag of corn chips next to it.
./coco_dataset/train2017/000000522638.jpg,A stuffed teddy bear and monkey share the picture.
./coco_dataset/train2017/000000224675.jpg,a woman and a man are putting together a kite 
./coco_dataset/train2017/000000330554.jpg,A blender on the c9unter that has spilled everywhere.
./coco_dataset/train2017/000000093154.jpg,A rode that has car and bicycle lane that cars are driving on the left side of the road
./coco_dataset/train2017/000000269316.jpg,Four men playing Ultimate Frisbee in a park.
./coco_dataset/train2017/000000050380.jpg,A  man guiding a pony with a boy riding on it.
./coco_dataset/train2017/000000231549.jpg,A bedroom with a picture of arches above it.
./coco_dataset/train2017/000000050638.jpg,A little boy holding a teddy bear walking past purple flowers.
./coco_dataset/train2017/000000521405.jpg,A toothbrush is being pushed against the stuffed animal
./coco_dataset/train2017/000000151657.jpg,A couple is posing together dressed in outlandish attire
./coco_dataset/train2017/000000001425.jpg,A sandwich with a bite taken on a plate.
./coco_dataset/train2017/000000312549.jpg,A double street sign at a neighbourhood corner.
./coco_dataset/train2017/000000414638.jpg,A white plate with a sliced up piece of food on top of it.
./coco_dataset/train2017/000000489611.jpg,A young boy holding Nintendo Wii game controllers.
./coco_dataset/train2017/000000110884.jpg,a room with a sink and a toilet in it
./coco_dataset/train2017/000000045472.jpg,A table with some oranges and some cups.
./coco_dataset/train2017/000000248112.jpg,A person standing on a court with a tennis racket.
./coco_dataset/train2017/000000154004.jpg,Several people are shown sitting in the sand at the beach.
./coco_dataset/train2017/000000106912.jpg,The young skateboarder is riding on a cement driveway.
./coco_dataset/train2017/000000231169.jpg,A train with empty rail cars moving down a train track.
./coco_dataset/train2017/000000001353.jpg,A group of children ride on an indoor train.
./coco_dataset/train2017/000000203389.jpg,A group of men stand around three motorcycle riders.
./coco_dataset/train2017/000000356505.jpg,A young woman in a bikini surfs a small wave.
./coco_dataset/train2017/000000420472.jpg,Two giraffes are eating a leafy branch together.
./coco_dataset/train2017/000000308793.jpg,A pair of skiers walking up a side of mountain.
./coco_dataset/train2017/000000360564.jpg,The neat bathroom has green trim on the tile.
./coco_dataset/train2017/000000455157.jpg,A man sitting at a wooden bench holding a grey umbrella.
./coco_dataset/train2017/000000402992.jpg,Cattle lie in the grass to chew their cud.
./coco_dataset/train2017/000000362520.jpg,A skateboarder performing a trick wearing safety equipment.
./coco_dataset/train2017/000000044279.jpg,People are cooking on grills in a commercial kitchen.
./coco_dataset/train2017/000000185950.jpg,A boy performs a skateboarding stunt in a skate park
./coco_dataset/train2017/000000120572.jpg,There is a church near a cemetary. 
./coco_dataset/train2017/000000311950.jpg,A hot dog on a bun covered in ketchup and mustard.
./coco_dataset/train2017/000000378873.jpg,"An outdoor stall sells tomatoes, bell peppers, green beans, carrots, zucchini, eggplants, and turnips. "
./coco_dataset/train2017/000000581062.jpg,a boy on a skate board riding on concrete
./coco_dataset/train2017/000000135604.jpg,A soccer player is about to kick a soccer ball
./coco_dataset/train2017/000000015440.jpg,A stop sign sitting on top of a metal column.
./coco_dataset/train2017/000000000285.jpg,Closeup of a brown bear sitting in a grassy area.
./coco_dataset/train2017/000000562121.jpg,Two zebras in a jungle area fighting in a dirt area.
./coco_dataset/train2017/000000560178.jpg,Hand showing vegetable that has being chewed near garden area.
./coco_dataset/train2017/000000422836.jpg,A man is holding a suitcase at a city intersection.
./coco_dataset/train2017/000000361551.jpg,Some are standing outside a building with suitcases.
./coco_dataset/train2017/000000424551.jpg,a man on skis stands on a snowy hill side 
./coco_dataset/train2017/000000137106.jpg,A child's hand holding onto a white counter top.
./coco_dataset/train2017/000000052591.jpg,a female standing beside a wooden post with a fake background
./coco_dataset/train2017/000000424545.jpg,A tabby cat lying in a window sill looking up at the photographer.
./coco_dataset/train2017/000000029640.jpg,"A pan is filled with broccoli, peppers, and diced sausage."
./coco_dataset/train2017/000000524850.jpg,People getting on to a bus from an airplane on the tarmac
./coco_dataset/train2017/000000554328.jpg,a black and white picture of tow baseball players and a coach 
./coco_dataset/train2017/000000360097.jpg,aerial view of suitcases grouped together waiting on a sidewalk
./coco_dataset/train2017/000000493905.jpg,Man in white outfit swinging a racket at a tennis ball.
./coco_dataset/train2017/000000304560.jpg,A black ct with green eyes sitting in the sun.
./coco_dataset/train2017/000000349480.jpg,A group of stuffed bears are arranged in a display.
./coco_dataset/train2017/000000277584.jpg,a cat that is looking into a window
./coco_dataset/train2017/000000179898.jpg,A child is holding two hot dogs up to the photographer.
./coco_dataset/train2017/000000418961.jpg,A clock mounted to the side of a building.
./coco_dataset/train2017/000000002923.jpg,A couple of birds that are walking in a field.
./coco_dataset/train2017/000000183648.jpg,Two men and one woman in front of an elephant.
./coco_dataset/train2017/000000510095.jpg,"A man leans back, preparing to swing a bat. "
./coco_dataset/train2017/000000573094.jpg,A bike in view in a living room with a Christmas Tree in the background.
./coco_dataset/train2017/000000302990.jpg,A man riding a wave on a surfboard at the beach.
./coco_dataset/train2017/000000086755.jpg,The cross country skiers are enjoying their run.
./coco_dataset/train2017/000000102356.jpg,A woman sits on a motorcycle with a sidecar.
./coco_dataset/train2017/000000277689.jpg,a cake near many glasses and cups wit ha sky background
./coco_dataset/train2017/000000545594.jpg,a man with an orange backpack standing on a bus
./coco_dataset/train2017/000000057672.jpg,The group paddles the boat down on the water.
./coco_dataset/train2017/000000400803.jpg,A big wide boat with some wires above it.
./coco_dataset/train2017/000000082715.jpg,A person that is surfing in the water.
./coco_dataset/train2017/000000060835.jpg,"A dog sitting inside a cage, in the dirt."
./coco_dataset/train2017/000000474452.jpg,a no parking sign at some sort of shopping mall.
./coco_dataset/train2017/000000521052.jpg,A black and red truck with artwork is parked near a sidewalk on a street.
./coco_dataset/train2017/000000112110.jpg,A man raising a foot over a brief case
./coco_dataset/train2017/000000032817.jpg,Two men are doing work in a bathroom.
./coco_dataset/train2017/000000061960.jpg,A man that is laying down on a bed.
./coco_dataset/train2017/000000492968.jpg,A man riding a snowboard down a snow covered slope.
./coco_dataset/train2017/000000234807.jpg,Two horses standing around n a field near a brick building
./coco_dataset/train2017/000000393569.jpg,A young girl sits in the bottom bunk of her bunkbed.
./coco_dataset/train2017/000000265777.jpg,A woman sitting at a table with wine glasses and fruit topped pizza.
./coco_dataset/train2017/000000522638.jpg,Teddy bear next to monkey in foreground of picture. 
./coco_dataset/train2017/000000332318.jpg,A bunch of cattle relax in a pasture located in the mountains
./coco_dataset/train2017/000000025603.jpg,A girl sitting around a table in a restaurant eating a pizza.  
./coco_dataset/train2017/000000179765.jpg,A black Honda motorcycle with a dark burgundy seat.
./coco_dataset/train2017/000000568584.jpg,A ghostly image of a man sitting on a couch in a living room.
./coco_dataset/train2017/000000433204.jpg,A man riding a motorcycle down a small paved road.
./coco_dataset/train2017/000000259625.jpg,THERE ARE ZOO ANIMALS WALKING IN THEIR DEN 
./coco_dataset/train2017/000000046497.jpg,Two girls are sitting on the edge of a boat looking at the water.
./coco_dataset/train2017/000000000872.jpg,A couple of men play baseball and the batter runs for base.
./coco_dataset/train2017/000000525286.jpg,A large clock  is on the wall where the paint is peeling.
./coco_dataset/train2017/000000400367.jpg,A city street lined with parked cars at night.
./coco_dataset/train2017/000000004134.jpg,Two men shaking hands after a dinner speech.
./coco_dataset/train2017/000000002685.jpg,A crowd of people stand near a man behind a bar with wine bottles on it.
./coco_dataset/train2017/000000385997.jpg,Black and white photograph of a dog sleeping in the middle of a living room
./coco_dataset/train2017/000000527695.jpg,A white and blue plate full of broccoli.
./coco_dataset/train2017/000000424642.jpg,two men in the middle of the woods playing frisbee golf.
./coco_dataset/train2017/000000213816.jpg,An open door of a blue passenger rail line
./coco_dataset/train2017/000000248752.jpg,a man is holding a baseball bat at a game
./coco_dataset/train2017/000000296222.jpg,A man is sitting in a hospital room with a piece of pizza on a plate.
./coco_dataset/train2017/000000259097.jpg,A person trying to reach a Frisbee in a field with high brown grass.
./coco_dataset/train2017/000000443969.jpg,A GIRL IS IN A GROCERY CART 
./coco_dataset/train2017/000000155341.jpg,A car sitting in the middle of the road near a construction vehicle.
./coco_dataset/train2017/000000151962.jpg,A dog looking out the window as seen through a mirror.
./coco_dataset/train2017/000000099242.jpg,An older man downhill skiing down a slope.
./coco_dataset/train2017/000000251140.jpg,A book about understanding and maintaining a ten-speed bicycle.
./coco_dataset/train2017/000000019924.jpg,A black and white photo of a woman smoking a cigarette.
./coco_dataset/train2017/000000498807.jpg,A young girl tries to keep her balance on a surfboard.
./coco_dataset/train2017/000000550691.jpg,double-decker buses in the street in residential area
./coco_dataset/train2017/000000257624.jpg,there is a young girl playing with soccer balls
./coco_dataset/train2017/000000098497.jpg,A traffic sign that has a picture of a man holding a surfboard on it.
./coco_dataset/train2017/000000194875.jpg,The people sit at the bar next to the motorcycles.
./coco_dataset/train2017/000000235252.jpg,A small herd of giraffe standing in a plain.
./coco_dataset/train2017/000000408696.jpg,A man sitting on a toilet that isn't connected to anything. 
./coco_dataset/train2017/000000497344.jpg,A little boy talking on the phone and playing with a computer.
./coco_dataset/train2017/000000290833.jpg,Two zebras eat grass in a fenced field.
./coco_dataset/train2017/000000193674.jpg,Woman with surfboard getting kisses from dog at waters edge.
./coco_dataset/train2017/000000000885.jpg,The man balances on one leg after serving a tennis ball.
./coco_dataset/train2017/000000423519.jpg,a public transit bus on a city street 
./coco_dataset/train2017/000000160864.jpg,Teen baseball player ready to bat while other teammates take practice swings in background.
./coco_dataset/train2017/000000216516.jpg,A man standing on skis at the bottom of a snow covered hill.
./coco_dataset/train2017/000000129113.jpg,An old corroded spoon setting on a bamboo mat.
./coco_dataset/train2017/000000184762.jpg,A gold clock with ornate iron hands keeps time on a large clock with roman numerals.
./coco_dataset/train2017/000000367095.jpg,A man sitting at a desk in an office.
./coco_dataset/train2017/000000303713.jpg,A man swinging a tennis racket at a tennis ball.
./coco_dataset/train2017/000000485972.jpg,Pastry dessert with powdered sugar and carrots on a blue and white plate.
./coco_dataset/train2017/000000215245.jpg,A large group of zebras graze in the grasslands of africa
./coco_dataset/train2017/000000040757.jpg,A young boy laying in bed with a pacifier in his mouth
./coco_dataset/train2017/000000415194.jpg,A very old fashioned kitchen with retro floor tiles.
./coco_dataset/train2017/000000105264.jpg,people on the beach playing with a brown cow
./coco_dataset/train2017/000000284698.jpg,a guy inside a car taking a picture through the mirror in a remote area
./coco_dataset/train2017/000000218439.jpg,This guy is looking at his cell phone while brushing his teeth.
./coco_dataset/train2017/000000292415.jpg,A man riding a skateboard up the side of a ramp.
./coco_dataset/train2017/000000237071.jpg,The young man in the blue shirt is playing tennis
./coco_dataset/train2017/000000531771.jpg,This is a nice black over and under washer and dryer set.
./coco_dataset/train2017/000000109992.jpg,A young skier is attempting downhill in a driveway.
./coco_dataset/train2017/000000357742.jpg,A person on skis sliding up down a path.
./coco_dataset/train2017/000000360960.jpg,"Several people walking on a sidewalk, with one man holding an umbrella."
./coco_dataset/train2017/000000492077.jpg,A line of people are riding bicycles on the street.
./coco_dataset/train2017/000000217219.jpg,A newspaper spread out on a made bed with a quilt and pillow.
./coco_dataset/train2017/000000061960.jpg,A man lays on a bed wearing women's clothing complete with stockings and high heels.
./coco_dataset/train2017/000000534270.jpg,A couple of people wearing umbrella hats next to the ocean.
./coco_dataset/train2017/000000196009.jpg,Fresh carrots from a garden lie on a counter next to a teaspoon.
./coco_dataset/train2017/000000415238.jpg,a painting of some colorful flowers on a table 
./coco_dataset/train2017/000000317999.jpg,A father with a braided beard is looking at his child. 
./coco_dataset/train2017/000000302760.jpg,A bathroom sink with a bottle of hand soap 
./coco_dataset/train2017/000000113051.jpg,A boat traveling into a water filled tunnel.
./coco_dataset/train2017/000000351096.jpg,A giant pair of scissors sitting on top of camera boxes.
./coco_dataset/train2017/000000455219.jpg,A man is using two cows to plow a field.
./coco_dataset/train2017/000000292236.jpg,Several people waiting on the side of train tracks as a train with it;s lights on comes down the track.
./coco_dataset/train2017/000000451090.jpg,A white sail boat moored in a lake near a mountain range.
./coco_dataset/train2017/000000121417.jpg,A lady sitting on a bench on the side of a street holding an umbrella 
./coco_dataset/train2017/000000203931.jpg,A baseball player waiting to hit the baseball.
./coco_dataset/train2017/000000338905.jpg,a group of people sitting around a long table while eating from plates of food 
./coco_dataset/train2017/000000451155.jpg,a woman sitting on the bed of a dark room with the laptop screen lighting on her face
./coco_dataset/train2017/000000521231.jpg,A polar bear standing by rocks in a grassy habitat.
./coco_dataset/train2017/000000441286.jpg,The surfer is getting ready to ride the wave.
./coco_dataset/train2017/000000327592.jpg,A woman with glasses eating a piece of cake.
./coco_dataset/train2017/000000374052.jpg,A man sitting on a bench surrounded by pigeons.
./coco_dataset/train2017/000000528399.jpg," A array of food consisting of soup, sandwich and dinner rolls"
./coco_dataset/train2017/000000445602.jpg,A man is at the bottom a ski slope.
./coco_dataset/train2017/000000121506.jpg,A white umbrella that has been blown up the wrong way.
./coco_dataset/train2017/000000536038.jpg,The woman is reading something while laying down in bed. 
./coco_dataset/train2017/000000226130.jpg,The sausages are served with parsley on the side.
./coco_dataset/train2017/000000206411.jpg,A hand holding a spraying hose to a toilet bowl in a small toilet stall.
./coco_dataset/train2017/000000424135.jpg,An elaborate decoration hangs on the side of a tall building.
./coco_dataset/train2017/000000389566.jpg,A herd of sheep are blocking the road.
./coco_dataset/train2017/000000091615.jpg,a kitchen that has a stove and a sink in it
./coco_dataset/train2017/000000554838.jpg,Several breakfast foods are on top of a refrigerator.
./coco_dataset/train2017/000000001993.jpg,A simple modern bedroom sheets on the bed
./coco_dataset/train2017/000000355325.jpg,A cutting board with pizza and a glass of wine
./coco_dataset/train2017/000000372466.jpg,a laptop with a mouse connected to it 
./coco_dataset/train2017/000000375078.jpg,A thin wine bottle sits on a table against a wall.
./coco_dataset/train2017/000000563603.jpg,A herd of giraffe standing next to each other next to a pond.
./coco_dataset/train2017/000000151857.jpg,a black and white photo of a train 
./coco_dataset/train2017/000000575372.jpg,A  view of a street light on route 66.
./coco_dataset/train2017/000000306582.jpg,A group of cows standing next to a  line of laundry drying.
./coco_dataset/train2017/000000575187.jpg,A man in black sweater feeding a giraffe through a fence.
./coco_dataset/train2017/000000322944.jpg,A young woman with bruised face and bloody now holding a stuffed animal mouse in her arms.
./coco_dataset/train2017/000000530854.jpg,Several different opened umbrellas all located near each other.
./coco_dataset/train2017/000000443303.jpg,A cat is laying in an open suitcase on top of some clothes.
./coco_dataset/train2017/000000352584.jpg,an odd looking toilet is against a wall
./coco_dataset/train2017/000000178618.jpg,An elephant is standing in a dusty dry field.
./coco_dataset/train2017/000000229753.jpg,a close up of two giraffes near one another 
./coco_dataset/train2017/000000348481.jpg,"A laptop, phone, keys and other accessories sitting on a table."
./coco_dataset/train2017/000000121586.jpg,A small TV is affixed to the wall with shelves below it.
./coco_dataset/train2017/000000279145.jpg,A cat in front of a wooden bench in a garden.
./coco_dataset/train2017/000000193674.jpg,Person prepares surfboard while dog stands on it with face in person's
./coco_dataset/train2017/000000002685.jpg,A group of people standing around each other.
./coco_dataset/train2017/000000148739.jpg,A person in a wetsuit riding a wave on a surfboard.
./coco_dataset/train2017/000000104612.jpg,an image of a plate of food with meat and veggies
./coco_dataset/train2017/000000112298.jpg,A man with a paddle underneath a shelf.
./coco_dataset/train2017/000000259830.jpg,Some bicycles and a scooter are parked nearby each other
./coco_dataset/train2017/000000434548.jpg,A baseball player is about to throw his best pitch. 
./coco_dataset/train2017/000000252294.jpg,A guy peeks out from behind a curtain.
./coco_dataset/train2017/000000209829.jpg,A man riding a board on top of a wave.
./coco_dataset/train2017/000000180798.jpg,A cell phone on a blue item with tiny holes. 
./coco_dataset/train2017/000000569700.jpg,a green vase with some flowers and greenery
./coco_dataset/train2017/000000232489.jpg,Two slices of pizza are sitting on a paper plate.
./coco_dataset/train2017/000000209972.jpg,A sail boat stuck in the sand on the beach
./coco_dataset/train2017/000000052891.jpg,A very cute looking dog with a disc on the beach.
./coco_dataset/train2017/000000569700.jpg,A vase sitting next to a mirror filled with flowers
./coco_dataset/train2017/000000340451.jpg,A man in a rain coat and rain boots sitting on a bench with his right hand up.
